ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,ygcpop RCA,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,CIP2,ID CIP2
"79500US1202700","Highlands (Northwest), DeSoto & Hardee Counties PUMA, FL",2017,"2017","true","true",0.09395826179973697,126,275.2282421168352,50072.95238095238,87432.82098714876,10,"highlands-northwest-desoto-hardee-counties-puma-fl","Engineering","14"
"79500US1203101","Jacksonville City (North & West) PUMA, FL",2017,"2017","true","true",0.4182364239283296,681,636.9609668342034,80389.15712187959,41795.84828949261,27,"jacksonville-city-north-west-puma-fl","Engineering","14"
"79500US1203102","Jacksonville City (Northwest) PUMA, FL",2017,"2017","true","true",0.12601107699532985,142,292.05061093813947,143212.1690140845,341927.3933802543,9,"jacksonville-city-northwest-puma-fl","Engineering","14"
"79500US1203103","Jacksonville City (Arlington) PUMA, FL",2017,"2017","true","true",0.5227416939792142,720,653.984287491118,62498.10555555556,63298.08480207845,36,"jacksonville-city-arlington-puma-fl","Engineering","14"
"79500US1203104","Jacksonville City (Beaches) PUMA, FL",2017,"2017","true","true",0.9080289121562146,1809,1030.9820898004702,101249.76285240464,54386.57988498544,105,"jacksonville-city-beaches-puma-fl","Engineering","14"
"79500US1203105","Jacksonville City (Southeast) PUMA, FL",2017,"2017","true","true",1.065454166468542,2056,1096.6495291206943,83651.36089494164,30884.486226032004,82,"jacksonville-city-southeast-puma-fl","Engineering","14"
"79500US1203106","Jacksonville City (Southeast River) PUMA, FL",2017,"2017","true","true",0.9151245098714331,1497,937.7754552066058,98368.04876419506,54928.57213588947,81,"jacksonville-city-southeast-river-puma-fl","Engineering","14"
"79500US1203107","Jacksonville City (Southwest) PUMA, FL",2017,"2017","true","true",0.6424872248573756,1318,883.334494781135,82319.23216995447,50384.73312818075,65,"jacksonville-city-southwest-puma-fl","Engineering","14"
"79500US1203301","Escambia County (North) PUMA, FL",2017,"2017","true","true",0.7683637564050996,1072,795.2268886934911,81453.28078358209,46182.87742552552,44,"escambia-county-north-puma-fl","Engineering","14"
"79500US1203302","Escambia County (South) PUMA, FL",2017,"2017","true","true",0.7869473146048135,1877,1051.9893039308472,85189.87320191796,44061.276324172875,84,"escambia-county-south-puma-fl","Engineering","14"
"79500US1203500","Flagler & Volusia (North Central) Counties PUMA, FL",2017,"2017","true","true",0.4233007477293018,459,522.8952809740366,75960.57298474945,57809.52046267717,29,"flagler-volusia-north-central-counties-puma-fl","Engineering","14"
"79500US1205301","Hernando County PUMA, FL",2017,"2017","true","true",0.27616763786057213,462,525.6841057857611,69297.75974025975,70640.21396545603,30,"hernando-county-puma-fl","Engineering","14"
"79500US1205701","Tampa City (Central) PUMA, FL",2017,"2017","true","true",0.3132197962699013,532,563.8122609915067,41793.66917293233,25618.611134683422,33,"tampa-city-central-puma-fl","Engineering","14"
"79500US1205702","Tampa City (South) PUMA, FL",2017,"2017","true","true",1.171107207448208,2760,1268.6845851829173,113817.48260869565,49778.78373358,155,"tampa-city-south-puma-fl","Engineering","14"
"79500US1205703","Hillsborough County (Northwest) PUMA, FL",2017,"2017","true","true",1.295150383494369,2808,1277.3901353684828,100665.91346153847,41947.45847359382,136,"hillsborough-county-northwest-puma-fl","Engineering","14"
"79500US1205704","Hillsborough County (North Central) PUMA, FL",2017,"2017","true","true",0.9721339306922568,2187,1132.5555441550216,88530.20896204846,45173.04709928817,120,"hillsborough-county-north-central-puma-fl","Engineering","14"
"79500US1205705","Tampa City (North) PUMA, FL",2017,"2017","true","true",1.3415267460576032,2903,1297.9512862531433,93014.72511195316,33861.70535661752,142,"tampa-city-north-puma-fl","Engineering","14"
"79500US1205706","Hillsborough County (Northeast) PUMA, FL",2017,"2017","true","true",0.49483422157007323,755,669.954258534343,92238.97748344371,69022.68338471904,50,"hillsborough-county-northeast-puma-fl","Engineering","14"
"79500US1205707","Hillsborough County (Central) PUMA, FL",2017,"2017","true","true",0.7604626412298595,2018,1091.1963322628146,82229.82705649157,31844.62033617704,118,"hillsborough-county-central-puma-fl","Engineering","14"
"79500US1205708","Hillsborough County (South County) PUMA, FL",2017,"2017","true","true",0.8622039845407279,2169,1129.652221274334,110408.72798524666,48669.81898223572,127,"hillsborough-county-south-county-puma-fl","Engineering","14"
"79500US1206100","Indian River County PUMA, FL",2017,"2017","true","true",0.5010570224775756,716,652.3642544521911,105618.89944134078,86078.36650688872,38,"indian-river-county-puma-fl","Engineering","14"
"79500US1206300","Apalachee Region (Outside Leon County) PUMA, FL",2017,"2017","true","true",0.2652871329391241,483,537.5804891291992,76361.54658385093,58334.672585111046,35,"apalachee-region-outside-leon-county-puma-fl","Engineering","14"
"79500US1206901","Lake County (North) PUMA, FL",2017,"2017","true","true",0.15927501394531737,187,334.99125386036206,62125.20320855615,68674.00574116466,12,"lake-county-north-puma-fl","Engineering","14"
"79500US1206902","Sumter (North) & Lake (North) Counties PUMA, FL",2017,"2017","true","true",0.5976038025067513,607,599.8422945038285,88029.12850082372,92562.71137866659,20,"sumter-north-lake-north-counties-puma-fl","Engineering","14"
"79500US1206903","Lake (South) & Sumter (South) Counties PUMA, FL",2017,"2017","true","true",0.37555325044921584,733,661.228207290145,81497.29195088676,57118.8897802024,36,"lake-south-sumter-south-counties-puma-fl","Engineering","14"
"79500US1207101","Barrier Islands Region PUMA, FL",2017,"2017","true","true",0.48309174783403086,563,578.6255683146115,116936.0053285968,128216.23557680858,35,"barrier-islands-region-puma-fl","Engineering","14"
"79500US1207102","Cape Coral City PUMA, FL",2017,"2017","true","true",0.3996760491733713,790,686.2240878454662,81159.55696202532,60317.70437802258,42,"cape-coral-city-puma-fl","Engineering","14"
"79500US1207103","Lehigh Acres & North Fort Myers PUMA, FL",2017,"2017","true","true",0.271654605543504,519,557.2049247346758,69055.35838150288,43768.16690458819,36,"lehigh-acres-north-fort-myers-puma-fl","Engineering","14"
"79500US1207104","Greater Fort Myers City PUMA, FL",2017,"2017","true","true",0.48737930893236187,636,614.9584684108753,75719.4496855346,59455.339991503475,39,"greater-fort-myers-city-puma-fl","Engineering","14"
"79500US1207105","Bonita Springs City & Estero (East) PUMA, FL",2017,"2017","true","true",0.8074677972858488,1024,776.7883234841395,110183.7216796875,76019.4591711406,50,"bonita-springs-city-estero-east-puma-fl","Engineering","14"
"79500US1207300","Leon County (Outer) PUMA, FL",2017,"2017","true","true",1.0831939326163667,2066,1099.034319937891,90105.71732817037,34002.83422841388,111,"leon-county-outer-puma-fl","Engineering","14"
"79500US1207301","Tallahassee City (Central) PUMA, FL",2017,"2017","true","true",0.5631745984114092,1076,799.0239185891559,47390.75185873606,36481.92599609131,59,"tallahassee-city-central-puma-fl","Engineering","14"
"79500US1208101","Manatee County (North) PUMA, FL",2017,"2017","true","true",0.6584884105080603,923,739.0437043754115,76118.89599133261,46248.65218946728,42,"manatee-county-north-puma-fl","Engineering","14"
"79500US1208102","Manatee County (West Central) PUMA, FL",2017,"2017","true","true",0.4610141409324312,611,602.974378306185,63435.40916530278,64634.224091797994,31,"manatee-county-west-central-puma-fl","Engineering","14"
"79500US1208103","Manatee County (South) PUMA, FL",2017,"2017","true","true",0.9761930535773071,1228,848.6119784631685,77092.24429967426,46517.19484905853,56,"manatee-county-south-puma-fl","Engineering","14"
"79500US1208301","Marion County (North) PUMA, FL",2017,"2017","true","true",0.42212165645503147,339,449.38173806359066,66605.3598820059,121682.06570371085,14,"marion-county-north-puma-fl","Engineering","14"
"79500US1208302","Ocala City PUMA, FL",2017,"2017","true","true",0.5961805454426738,664,627.386979189868,75572.50903614458,83335.48068847056,31,"ocala-city-puma-fl","Engineering","14"
"79500US1208303","Marion County (South Central) PUMA, FL",2017,"2017","true","true",0.3767487052874915,465,526.6457451719817,77931.78924731183,91686.80110548346,16,"marion-county-south-central-puma-fl","Engineering","14"
"79500US1208500","Martin County PUMA, FL",2017,"2017","true","true",0.9398486814824308,1588,965.5177408103231,122785.08753148615,65306.28776010538,85,"martin-county-puma-fl","Engineering","14"
"79500US1208601","Greater Miami Lakes Town PUMA, FL",2017,"2017","true","true",1.4678193768340595,2368,1170.128791102822,46489.98268581081,16060.02499398982,92,"greater-miami-lakes-town-puma-fl","Engineering","14"
"79500US1208602","Miami Gardens City (North & West) PUMA, FL",2017,"2017","true","true",0.4307323888519838,518,555.4282067515329,43535.65444015444,24627.627081432358,19,"miami-gardens-city-north-west-puma-fl","Engineering","14"
"79500US1208603","Greater North Miami Beach City (West) PUMA, FL",2017,"2017","true","true",0.9398678282139714,1241,853.5339128483166,76886.68976631749,62155.16730741073,56,"greater-north-miami-beach-city-west-puma-fl","Engineering","14"
"79500US1208604","Aventura City & Surfside Town PUMA, FL",2017,"2017","true","true",1.7338351355347053,2292,1146.759276928469,97954.78097731239,52609.17751209736,109,"aventura-city-surfside-town-puma-fl","Engineering","14"
"79500US1208605","North Miami City (Southwest) & Golden Glades (West) PUMA, FL",2017,"2017","true","true",0.37739093255775985,475,532.2736859862798,46131.57052631579,31528.0429492201,22,"north-miami-city-southwest-golden-glades-west-puma-fl","Engineering","14"
"79500US1208606","Opa-Locka City, West Little River & Westview PUMA, FL",2017,"2017","true","true",0.23368220422951033,248,385.3785933914355,29097.83870967742,43482.67662319446,12,"opa-locka-city-west-little-river-westview-puma-fl","Engineering","14"
"79500US1208607","Hialeah City (North Central) PUMA, FL",2017,"2017","true","true",0.8160536466775613,982,760.5985861483158,38172.88798370672,30185.921769313056,50,"hialeah-city-north-central-puma-fl","Engineering","14"
"79500US1208608","Doral, Sweetwater Cities & Fontainebleau PUMA, FL",2017,"2017","true","true",2.6069229705176395,4202,1532.827101406753,70951.01356496906,27105.02230551237,217,"doral-sweetwater-cities-fontainebleau-puma-fl","Engineering","14"
"79500US1208609","Hialeah City (South Central) PUMA, FL",2017,"2017","true","true",0.6002699490039768,682,635.7971624911661,28552.74340175953,18519.9690378088,32,"hialeah-city-south-central-puma-fl","Engineering","14"
"79500US1208610","Miami Springs City & Miami International Airport PUMA, FL",2017,"2017","true","true",1.167359714055292,1426,911.9735211624173,41841.348527349226,22529.556821296777,72,"miami-springs-city-miami-international-airport-puma-fl","Engineering","14"
"79500US1208611","Miami City (North) PUMA, FL",2017,"2017","true","true",0.6419742767097775,807,691.2058421227181,84124.34944237919,65760.84777207933,33,"miami-city-north-puma-fl","Engineering","14"
"79500US1208612","Miami Beach City & Miami Shores Village PUMA, FL",2017,"2017","true","true",1.3463232459417052,2014,1081.0221165855912,99538.31181727904,55925.93856952855,114,"miami-beach-city-miami-shores-village-puma-fl","Engineering","14"
"79500US1208613","Miami City (Downtown) PUMA, FL",2017,"2017","true","true",0.6440790171500115,807,691.1852858558542,70897.65179677818,67999.1621784101,46,"miami-city-downtown-puma-fl","Engineering","14"
"79500US1208614","Miami City (East) & Key Biscayne Village PUMA, FL",2017,"2017","true","true",2.1257267177029076,3086,1323.0225571740104,110477.39598185354,54707.678536859145,149,"miami-city-east-key-biscayne-village-puma-fl","Engineering","14"
"79500US1208615","Miami City (West) PUMA, FL",2017,"2017","true","true",1.0891904327895159,1559,954.6229886554963,39547.77357280308,19912.756833148647,59,"miami-city-west-puma-fl","Engineering","14"
"79500US1208616","Coral Gables City, Pinecrest Village & Kendall (South) PUMA, FL",2017,"2017","true","true",2.005085117350793,2832,1269.6594512148679,128438.9604519774,59014.29298196268,175,"coral-gables-city-pinecrest-village-kendall-south-puma-fl","Engineering","14"
"79500US1208617","South Miami City, Westchester & Coral Terrace PUMA, FL",2017,"2017","true","true",1.1720190650519455,1615,970.4646151022882,74193.87492260062,44097.81243961015,83,"south-miami-city-westchester-coral-terrace-puma-fl","Engineering","14"
"79500US1208618","Tamiami Trail Region (South)Tamiami PUMA, FL",2017,"2017","true","true",1.4980120760238942,2142,1112.4045686405966,57233.60224089636,30805.134395482673,106,"tamiami-trail-region-southtamiami-puma-fl","Engineering","14"
"79500US1208619","Kendale Lakes (Southwest) & Kendall West (South) PUMA, FL",2017,"2017","true","true",1.5082818205747934,2144,1112.7582672724461,64020.69263059701,34401.68496026054,100,"kendale-lakes-southwest-kendall-west-south-puma-fl","Engineering","14"
"79500US1208620","Kendall (North), Sunset & Westwood Lakes PUMA, FL",2017,"2017","true","true",1.751484659512983,2227,1130.090650425411,75303.4723843736,41345.45711958487,98,"kendall-north-sunset-westwood-lakes-puma-fl","Engineering","14"
"79500US1208621","The Hammocks (West), Richmond West (West) & Country Walk PUMA, FL",2017,"2017","true","true",1.2790607165373518,1947,1063.9189604408336,64886.68875192604,27848.586229064273,101,"the-hammocks-west-richmond-west-west-country-walk-puma-fl","Engineering","14"
"79500US1208622","South Miami Heights PUMA, FL",2017,"2017","true","true",1.022671164844396,1375,897.3734226450304,41200.15127272727,18003.837684187845,55,"south-miami-heights-puma-fl","Engineering","14"
"79500US1208623","Cutler Bay Town & Palmetto Bay Village PUMA, FL",2017,"2017","true","true",1.215101882436357,1786,1019.9188246978489,96848.18197088466,69362.47879606087,83,"cutler-bay-town-palmetto-bay-village-puma-fl","Engineering","14"
"79500US1208624","Homestead City (North) & Florida City (North) PUMA, FL",2017,"2017","true","true",0.7012022253894652,824,697.8635023400667,50634.34101941747,67826.10799282877,33,"homestead-city-north-florida-city-north-puma-fl","Engineering","14"
"79500US1208700","Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA, FL",2017,"2017","true","true",0.614676465890359,870,717.9557958585433,64501.83793103448,52249.73932671617,55,"miami-dade-southoutside-urban-development-boundary-monroe-counties-puma-fl","Engineering","14"
"79500US1208900","Nassau & Baker Counties PUMA, FL",2017,"2017","true","true",0.8515353289546398,1003,768.3008588088851,92015.86041874377,57639.734694834355,43,"nassau-baker-counties-puma-fl","Engineering","14"
"79500US1209100","Okaloosa County PUMA, FL",2017,"2017","true","true",1.2458098854646493,3128,1349.1698523071593,92261.12563938618,28505.104795841973,204,"okaloosa-county-puma-fl","Engineering","14"
"79500US1209300","Highlands (South & East), Okeechobee, Hendry & Glades Counties PUMA, FL",2017,"2017","true","true",0.19819638943918597,188,335.7034754517767,73415.41489361702,222950.46857293745,9,"highlands-south-east-okeechobee-hendry-glades-counties-puma-fl","Engineering","14"
"79500US1209501","Orange County (Northwest) PUMA, FL",2017,"2017","true","true",0.3869484452734947,695,643.7576046628792,103058.11654676258,78991.58499053578,31,"orange-county-northwest-puma-fl","Engineering","14"
"79500US1209502","Winter Garden, Ocoee Cities & Oakland Town PUMA, FL",2017,"2017","true","true",0.9607113796553632,1825,1034.7544329935438,116304.16602739727,53385.30056360025,71,"winter-garden-ocoee-cities-oakland-town-puma-fl","Engineering","14"
"79500US1209503","Disney-International Drive Region PUMA, FL",2017,"2017","true","true",1.6881921426525397,2905,1291.8938601441037,107548.56385542169,44234.22276511826,125,"disney-international-drive-region-puma-fl","Engineering","14"
"79500US1209504","Orlando City (South Central), Conway & Pine Castle PUMA, FL",2017,"2017","true","true",0.628609836985885,1103,808.2400811218766,85572.90299184044,61490.869708269194,66,"orlando-city-south-central-conway-pine-castle-puma-fl","Engineering","14"
"79500US1209505","Orlando City (East Downtown) & Azalea Park PUMA, FL",2017,"2017","true","true",1.013162577915281,1770,1018.2805827610143,77051.97118644067,26020.359328383227,83,"orlando-city-east-downtown-azalea-park-puma-fl","Engineering","14"
"79500US1209506","Orlando City (West Downtown) & Pine Hills (Southeast) PUMA, FL",2017,"2017","true","true",0.27393649528137076,420,501.2357678245452,34742.27857142857,43270.79219917137,21,"orlando-city-west-downtown-pine-hills-southeast-puma-fl","Engineering","14"
"79500US1209507","Orlando (North), Winter Park & Maitland Cities PUMA, FL",2017,"2017","true","true",1.0760230971101856,1621,973.6035700631378,113396.29734731647,73220.0397188465,105,"orlando-north-winter-park-maitland-cities-puma-fl","Engineering","14"
"79500US1209508","Orlando City (Univ. of Central Florida) & Union Park PUMA, FL",2017,"2017","true","true",1.511846086949802,2181,1122.2609457860058,65981.9105914718,23476.3786971457,97,"orlando-city-univ-of-central-florida-union-park-puma-fl","Engineering","14"
"79500US1209509","Orange County (Southeast) PUMA, FL",2017,"2017","true","true",0.9931768399277103,1978,1076.757433899851,89147.73862487361,32601.732527129938,66,"orange-county-southeast-puma-fl","Engineering","14"
"79500US1209510","Orange County (Northeast) PUMA, FL",2017,"2017","true","true",1.8498555315543876,3241,1361.3462741588642,94175.30453563714,33301.752333645905,111,"orange-county-northeast-puma-fl","Engineering","14"
"79500US1209701","Osceola County (West) PUMA, FL",2017,"2017","true","true",0.5591989792958472,1250,861.2574495378153,62511.8808,25496.079060371223,41,"osceola-county-west-puma-fl","Engineering","14"
"79500US1209702","Osceola County (East) PUMA, FL",2017,"2017","true","true",0.48237137120574053,814,695.7609116286362,74791.20638820638,43524.804077310284,31,"osceola-county-east-puma-fl","Engineering","14"
"79500US1209901","Palm Beach County (Northeast) PUMA, FL",2017,"2017","true","true",1.6736289225246455,2483,1194.6321408790136,131185.76439790576,56705.59474325702,134,"palm-beach-county-northeast-puma-fl","Engineering","14"
"79500US1209902","Palm Beach Gardens & Riviera Beach Cities PUMA, FL",2017,"2017","true","true",0.9450786105100785,1407,908.7610188620556,102996.11940298507,52696.711362543225,103,"palm-beach-gardens-riviera-beach-cities-puma-fl","Engineering","14"
"79500US1209903","West Palm Beach City (Southeast) & Palm Beach Town PUMA, FL",2017,"2017","true","true",0.6521380936927402,1236,855.2980652591623,70868.58414239481,46733.153573822055,81,"west-palm-beach-city-southeast-palm-beach-town-puma-fl","Engineering","14"
"79500US1209904","Greenacres City (North) & Palm Springs Village (North) PUMA, FL",2017,"2017","true","true",0.6926754781609583,1106,808.6057933458802,48854.537974683546,24783.39289163089,62,"greenacres-city-north-palm-springs-village-north-puma-fl","Engineering","14"
"79500US1209905","Lake Worth City, Lantana Town & Atlantis City PUMA, FL",2017,"2017","true","true",0.5663824903333253,945,748.7725355869147,75125.26137566137,59578.82397711585,49,"lake-worth-city-lantana-town-atlantis-city-puma-fl","Engineering","14"
"79500US1209906","Greater Boynton Beach City (North) PUMA, FL",2017,"2017","true","true",0.7000694796649596,1327,885.6238503816442,94536.76789751319,61868.86838698093,93,"greater-boynton-beach-city-north-puma-fl","Engineering","14"
"79500US1209907","Greater Delray Beach City PUMA, FL",2017,"2017","true","true",1.210008835610561,1554,951.4416366836986,82073.1138996139,52208.662557750424,82,"greater-delray-beach-city-puma-fl","Engineering","14"
"79500US1209908","Boca Raton City & Highland Beach Town PUMA, FL",2017,"2017","true","true",1.8851107844041184,2675,1236.1377858689398,114146.48261682242,48790.15693275103,139,"boca-raton-city-highland-beach-town-puma-fl","Engineering","14"
"79500US1209909","Palm Beach County (West of Boca Raton City) PUMA, FL",2017,"2017","true","true",1.3745530882562407,1715,997.149068033057,93150.30262390671,43905.504090269926,99,"palm-beach-county-west-of-boca-raton-city-puma-fl","Engineering","14"
"79500US1209910","Wellington Village & Agricultural Reserve PUMA, FL",2017,"2017","true","true",1.2234359199225973,1723,1001.6489259332121,117089.98491004063,56289.107084934105,98,"wellington-village-agricultural-reserve-puma-fl","Engineering","14"
"79500US1209911","Glades & Western Communities PUMA, FL",2017,"2017","true","true",0.4963253874885662,823,699.459351802929,80780.36087484812,50376.39663837436,45,"glades-western-communities-puma-fl","Engineering","14"
"79500US1210101","Pasco County (East Central) PUMA, FL",2017,"2017","true","true",0.45867372318631056,608,601.5120490201508,94137.66118421052,70675.96826234559,47,"pasco-county-east-central-puma-fl","Engineering","14"
"79500US1210102","Pasco County (West Central) PUMA, FL",2017,"2017","true","true",0.49167541800124454,527,559.7528152235761,113490.85958254269,144563.3241254702,29,"pasco-county-west-central-puma-fl","Engineering","14"
"79500US1210103","Pasco County (Gulf Coast) PUMA, FL",2017,"2017","true","true",0.3475985772338587,474,531.9352229827739,48875.97890295359,39044.757034260154,29,"pasco-county-gulf-coast-puma-fl","Engineering","14"
"79500US1210104","Pasco County (South) PUMA, FL",2017,"2017","true","true",0.9516587819645838,1514,942.5943824476601,92777.2219286658,38725.00603280826,85,"pasco-county-south-puma-fl","Engineering","14"
"79500US1210301","Pinellas County (North) PUMA, FL",2017,"2017","true","true",0.9844906676674536,1436,917.5627723099659,106901.42548746518,71906.80134134906,83,"pinellas-county-north-puma-fl","Engineering","14"
"79500US1210302","Pinellas County (North Central) PUMA, FL",2017,"2017","true","true",0.963121616899217,1289,869.5957223011546,91705.62373933282,34648.66019626916,73,"pinellas-county-north-central-puma-fl","Engineering","14"
"79500US1210303","Clearwater City (South & Central) PUMA, FL",2017,"2017","true","true",0.3969609300775543,506,549.2173123987118,125752.23320158102,102285.11509315719,40,"clearwater-city-south-central-puma-fl","Engineering","14"
"79500US1210304","Greater Largo City PUMA, FL",2017,"2017","true","true",0.46874383138931497,637,615.603064234664,86134.98430141287,43096.40604672039,34,"greater-largo-city-puma-fl","Engineering","14"
"79500US1210305","Greater Seminole City PUMA, FL",2017,"2017","true","true",0.8214145841551562,1069,793.5157665890154,112213.53414405987,75192.37362823833,89,"greater-seminole-city-puma-fl","Engineering","14"
"79500US1210306","Greater Pinellas Park City PUMA, FL",2017,"2017","true","true",0.5647733215464733,787,683.331154610094,63434.37865311309,57717.19312026703,45,"greater-pinellas-park-city-puma-fl","Engineering","14"
"79500US1210307","St. Petersburg City (East) PUMA, FL",2017,"2017","true","true",0.7728914550140786,1575,963.8424667611456,93275.80507936508,37049.08308140853,91,"st-petersburg-city-east-puma-fl","Engineering","14"
"79500US1210308","St. Petersburg City (West) PUMA, FL",2017,"2017","true","true",0.4504278731468679,631,612.8547475121837,107801.40729001585,100115.99216150127,44,"st-petersburg-city-west-puma-fl","Engineering","14"
"79500US1210501","Polk County (Northwest) PUMA, FL",2017,"2017","true","true",0.4925269813863309,1011,775.2849495200857,73996.44807121661,32859.95091984602,52,"polk-county-northwest-puma-fl","Engineering","14"
"79500US1210502","Polk County (Northeast) PUMA, FL",2017,"2017","true","true",0.2877549565384093,540,568.2381001087588,61763.45,42691.91971854982,31,"polk-county-northeast-puma-fl","Engineering","14"
"79500US1210503","Polk County (Central) PUMA, FL",2017,"2017","true","true",0.5505300137104306,900,730.8904806635987,93272.72111111111,59719.820998492745,50,"polk-county-central-puma-fl","Engineering","14"
"79500US1210504","Polk County (South) PUMA, FL",2017,"2017","true","true",0.24993913513101787,362,465.4975376221614,42676.80662983425,40406.515215895895,17,"polk-county-south-puma-fl","Engineering","14"
"79500US1210700","Putnam & St. Johns (South) Counties PUMA, FL",2017,"2017","true","true",0.16158953936529108,163,312.7464977895838,110862.24539877301,197627.2396755385,16,"putnam-st-johns-south-counties-puma-fl","Engineering","14"
"79500US1210900","St. Johns County (North) PUMA, FL",2017,"2017","true","true",1.3232740546719701,3179,1358.608647382974,104468.06668763762,38478.12064432736,127,"st-johns-county-north-puma-fl","Engineering","14"
"79500US1211101","St. Lucie County (North) PUMA, FL",2017,"2017","true","true",0.31721623467787263,324,439.9738912339496,62400.391975308645,62353.857429686024,18,"st-lucie-county-north-puma-fl","Engineering","14"
"79500US1211102","St. Lucie County (South) PUMA, FL",2017,"2017","true","true",0.3215881849157253,695,644.3476024013249,37246.352517985615,37338.16471735166,17,"st-lucie-county-south-puma-fl","Engineering","14"
"79500US1211300","Santa Rosa County PUMA, FL",2017,"2017","true","true",1.0291051067354988,1987,1078.6508074925123,95982.64720684449,41633.488450907425,81,"santa-rosa-county-puma-fl","Engineering","14"
"79500US1211501","Sarasota County (North) PUMA, FL",2017,"2017","true","true",0.6377753058231153,937,744.8454916504405,110465.23799359659,91837.43388562597,60,"sarasota-county-north-puma-fl","Engineering","14"
"79500US1211502","Sarasota County (Central & Gulf Coast) PUMA, FL",2017,"2017","true","true",0.7512488131027658,1028,778.9249167378966,117163.24319066148,96716.39542837375,57,"sarasota-county-central-gulf-coast-puma-fl","Engineering","14"
"79500US1211503","Sarasota County (East) PUMA, FL",2017,"2017","true","true",0.6432231956769409,802,689.0490732002926,70194.77556109725,50115.604507075266,30,"sarasota-county-east-puma-fl","Engineering","14"
"79500US1211701","Seminole County (West) PUMA, FL",2017,"2017","true","true",1.175999085191262,1747,1009.287972941052,99987.9496279336,50570.21433258882,99,"seminole-county-west-puma-fl","Engineering","14"
"79500US1211702","Seminole County (North Central) PUMA, FL",2017,"2017","true","true",1.2823525716900364,1767,1013.4988869539076,79726.00962082625,25804.386347967877,83,"seminole-county-north-central-puma-fl","Engineering","14"
"79500US1211703","Seminole County (South Central) PUMA, FL",2017,"2017","true","true",1.0953821736630105,1628,975.4332293668267,102965.63513513513,53543.796783980826,71,"seminole-county-south-central-puma-fl","Engineering","14"
"79500US1211704","Seminole County (East) PUMA, FL",2017,"2017","true","true",2.335864866610395,3483,1401.1863656646913,111477.58828596037,34075.11679245017,183,"seminole-county-east-puma-fl","Engineering","14"
"79500US1212100","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties PUMA, FL",2017,"2017","true","true",0.2605849618524358,246,383.677238007183,44352.69512195122,50911.96200740369,17,"suwannee-taylor-madison-hamilton-lafayette-counties-puma-fl","Engineering","14"
"79500US1212701","DeLand, DeBary Cities & Pierson Town PUMA, FL",2017,"2017","true","true",0.49460827317220185,616,605.1505231600939,59202.93993506493,42790.305208045196,26,"deland-debary-cities-pierson-town-puma-fl","Engineering","14"
"79500US1212702","Daytona Beach, Ormond Beach & Holly Hill Cities PUMA, FL",2017,"2017","true","true",0.5479539017906678,747,665.8970923662171,96660.47925033467,84769.43268530116,42,"daytona-beach-ormond-beach-holly-hill-cities-puma-fl","Engineering","14"
"79500US1212703","Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities PUMA, FL",2017,"2017","true","true",0.4163253084984814,610,602.8591188522028,95455.90819672131,99163.89181554344,44,"port-orange-edgewater-new-smyrna-beach-east-oak-hill-cities-puma-fl","Engineering","14"
"79500US1212704","Deltona & Lake Helen Cities PUMA, FL",2017,"2017","true","true",0.4548643944984077,642,618.1349640185565,65571.26791277259,42381.42036111637,30,"deltona-lake-helen-cities-puma-fl","Engineering","14"
"79500US1300100","Glynn Camden & McIntosh Counties PUMA, GA",2017,"2017","true","true",0.46298981617727974,831,703.1803124714654,93051.21179302045,60668.510507898034,47,"glynn-camden-mcintosh-counties-puma-ga","Engineering","14"
"79500US1300200","Liberty, Bryan & Long Counties PUMA, GA",2017,"2017","true","true",0.318341631776444,427,505.08153851193833,122817.87822014051,104419.9670184677,25,"liberty-bryan-long-counties-puma-ga","Engineering","14"
"79500US1300300","Bulloch, Effingham & Screven Counties PUMA, GA",2017,"2017","true","true",0.5444954202335212,931,743.4346924315566,94669.82706766918,45545.55248754068,59,"bulloch-effingham-screven-counties-puma-ga","Engineering","14"
"79500US1300401","Chatham County (West Central)Savannah City PUMA, GA",2017,"2017","true","true",0.5944057398256057,1247,859.7962859712671,75031.2854851644,30931.30568561679,68,"chatham-county-west-centralsavannah-city-puma-ga","Engineering","14"
"79500US1300402","Chatham County (East & Outside Savannah City) PUMA, GA",2017,"2017","true","true",1.3986865182766768,2040,1087.1559138027296,109055.9612745098,46340.212327447494,81,"chatham-county-east-outside-savannah-city-puma-ga","Engineering","14"
"79500US1300500","Southern Georgia Regional Commission (East & Central) PUMA, GA",2017,"2017","true","true",0.1588790800144259,266,399.5359659911104,131145,192785.97791005066,17,"southern-georgia-regional-commission-east-central-puma-ga","Engineering","14"
"79500US1300600","Lowndes CountyValdosta City PUMA, GA",2017,"2017","true","true",0.4421876742989145,588,591.6731009564709,105820.61904761905,69660.35922919957,28,"lowndes-countyvaldosta-city-puma-ga","Engineering","14"
"79500US1300700","Southern Georgia Regional Commission (West) PUMA, GA",2017,"2017","true","true",0.17172428969585782,225,367.3910269026299,87321.05333333333,137085.20623758357,13,"southern-georgia-regional-commission-west-puma-ga","Engineering","14"
